vehicle_id,lat,lon,route_id,trip_id,date_time
DL1PC9527,28.69866371154785,77.32123565673828,5586,5586_16_30,2024-02-29 17:47:36+05:30
DL51GD2263,28.709684371948242,77.12299346923828,5883,5883_16_20,2024-02-29 17:47:36+05:30
DL1PC9301,28.612939834594727,76.97949981689453,5292,5292_15_45,2024-02-29 17:47:36+05:30
DL1PC8915,28.572893142700195,77.17935180664062,10360,10360_14_45,2024-02-29 17:47:36+05:30
DL1PC7103,28.56111717224121,77.18121337890625,1972,1972_17_11,2024-02-29 17:47:36+05:30
DL1PC9259,28.569250106811523,77.19098663330078,5229,5229_15_50,2024-02-29 17:47:36+05:30
DL1PC9293,28.6474609375,77.31543731689453,5956,5956_13_15,2024-02-29 17:47:36+05:30
DL1PC9320,28.692319869995117,77.08209228515625,5394,5394_15_35,2024-02-29 17:47:36+05:30
DL1PC9665,28.654664993286133,77.31954956054688,5894,5894_15_10,2024-02-29 17:47:36+05:30
DL1PC7399,28.62623405456543,77.0688247680664,5291,5291_15_55,2024-02-29 17:47:36+05:30
DL1PC7410,28.67530632019043,77.09383392333984,5291,5291_15_20,2024-02-29 17:47:36+05:30
DL1PC9082,28.665271759033203,77.09217834472656,5900,5900_14_55,2024-02-29 17:47:36+05:30
DL1PC3137,28.66083526611328,77.05650329589844,10257,10257_16_26,2024-02-29 17:47:36+05:30
DL1PC8240,28.671375274658203,77.26924133300781,5563,5563_14_29,2024-02-29 17:47:36+05:30
DL1PC7404,28.642803192138672,77.2267074584961,5422,5422_17_44,2024-02-29 17:47:36+05:30
DL1PC8818,28.608728408813477,77.10215759277344,5811,5811_16_57,2024-02-29 17:47:36+05:30
DL1PC7962,28.627029418945312,77.13416290283203,5181,5181_15_38,2024-02-29 17:47:36+05:30
DL51GD3295,28.58140754699707,77.26590728759766,5896,5896_14_05,2024-02-29 17:47:36+05:30
DL1PC7840,28.683429718017578,77.07794952392578,10257,10257_16_31,2024-02-29 17:47:36+05:30
DL1PC7028,28.528156280517578,77.23149871826172,5678,5678_15_24,2024-02-29 17:47:36+05:30
DL51GD2643,28.65471076965332,77.12527465820312,5429,5429_16_10,2024-02-29 17:47:36+05:30
DL1PC9025,28.73338508605957,77.02465057373047,5988,5988_16_29,2024-02-29 17:47:36+05:30
DL1PC8175,28.654380798339844,77.18997192382812,10338,10338_16_55,2024-02-29 17:47:36+05:30
DL1PC8972,28.612468719482422,77.24698638916016,10666,10666_17_45,2024-02-29 17:47:36+05:30
DL1PC3218,28.6691837310791,77.22818756103516,5565,5565_15_33,2024-02-29 17:47:36+05:30
DL1PC7756,28.56905174255371,77.21299743652344,5732,5732_16_10,2024-02-29 17:47:36+05:30
DL1PC8700,28.64303970336914,77.20304107666016,5393,5393_17_25,2024-02-29 17:47:36+05:30
DL1PC9746,28.72500991821289,77.18286895751953,5037,5037_17_50,2024-02-29 17:47:36+05:30
DL1PC7723,28.64780044555664,77.31572723388672,5283,5283_16_25,2024-02-29 17:47:36+05:30
DL1PC8562,28.657573699951172,77.23686981201172,5253,5253_17_4,2024-02-29 17:47:36+05:30
DL1PC7752,28.52725601196289,77.08567810058594,5271,5271_15_50,2024-02-29 17:47:36+05:30
DL1PC9943,28.669275283813477,77.2281723022461,5894,5894_15_25,2024-02-29 17:47:36+05:30
DL1PC7266,28.630218505859375,77.0782241821289,5291,5291_15_45,2024-02-29 17:47:36+05:30
DL1PC7790,28.49188995361328,77.30361938476562,5204,5204_18_10,2024-02-29 17:47:36+05:30
DL1PC9709,28.725749969482422,77.00373077392578,5941,5941_15_30,2024-02-29 17:47:36+05:30
DL1PC7595,28.6075496673584,77.18875122070312,10317,10317_17_37,2024-02-29 17:47:36+05:30
DL1PC8324,28.612905502319336,77.30467224121094,5715,5715_16_19,2024-02-29 17:47:36+05:30
DL1PC9362,28.63125991821289,77.21687316894531,10364,10364_17_05,2024-02-29 17:47:36+05:30
DL1PC7849,28.676177978515625,77.32262420654297,5895,5895_16_00,2024-02-29 17:47:36+05:30
DL1PC7395,28.60942840576172,77.10284423828125,5889,5889_16_40,2024-02-29 17:47:36+05:30
DL1PC9508,28.66668128967285,77.13842010498047,10295,10295_17_15,2024-02-29 17:47:36+05:30
DL51GD2584,28.704565048217773,77.25650024414062,5534,5534_16_25,2024-02-29 17:47:36+05:30
DL1PC9927,28.522598266601562,77.19685363769531,5211,5211_16_24,2024-02-29 17:47:36+05:30
DL1PC7082,28.552623748779297,77.16524505615234,5710,5710_13_38,2024-02-29 17:47:36+05:30
DL1PC7582,28.623672485351562,77.06539916992188,5738,5738_17_10,2024-02-29 17:47:36+05:30
DL1PC3236,28.5327091217041,77.23202514648438,5211,5211_16_28,2024-02-29 17:47:36+05:30
DL1PC9641,28.63935089111328,77.2919921875,5721,5721_14_52,2024-02-29 17:47:35+05:30
DL51GD2979,28.629568099975586,76.99797058105469,1926,1926_18_44,2024-02-29 17:47:35+05:30
DL1PC9796,28.68848991394043,77.09110260009766,5774,5774_15_42,2024-02-29 17:47:35+05:30
DL1PC7898,28.64462661743164,77.214599609375,10244,10244_17_06,2024-02-29 17:47:35+05:30
DL1PC8268,28.578166961669922,76.98743438720703,5781,5781_16_35,2024-02-29 17:47:35+05:30
DL1PC8284,28.67096519470215,77.13904571533203,5832,5832_15_40,2024-02-29 17:47:35+05:30
DL1PC3122,28.532529830932617,77.26911926269531,5467,5467_16_12,2024-02-29 17:47:35+05:30
DL1PC3171,28.58595085144043,77.3105697631836,5147,5147_14_05,2024-02-29 17:47:35+05:30
DL1PC8710,28.70119285583496,77.28974914550781,5895,5895_13_05,2024-02-29 17:47:35+05:30
DL1PC9557,28.54701805114746,77.12467956542969,5924,5924_15_26,2024-02-29 17:47:35+05:30
DL1PC7770,28.505964279174805,77.17503356933594,5216,5216_16_50,2024-02-29 17:47:35+05:30
DL1PC9529,28.729021072387695,77.16030883789062,5802,5802_17_00,2024-02-29 17:47:35+05:30
DL51GD2260,28.747169494628906,77.09566497802734,5809,5809_17_56,2024-02-29 17:47:35+05:30
DL1PC7601,28.682775497436523,77.09517669677734,5291,5291_15_15,2024-02-29 17:47:35+05:30
DL1PC9190,28.654184341430664,77.19017791748047,10356,10356_16_23,2024-02-29 17:47:35+05:30
DL1PC9489,28.751277923583984,77.08101654052734,5028,5028_17_50,2024-02-29 17:47:35+05:30
DL1PC3312,28.66828155517578,77.32244110107422,5096,5096_12_51,2024-02-29 17:47:35+05:30
DL1PC9946,28.683963775634766,77.2753677368164,5097,5097_16_42,2024-02-29 17:47:35+05:30
DL51GD2283,28.729806900024414,77.19384002685547,5534,5534_15_24,2024-02-29 17:47:35+05:30
DL1PC3303,28.55776596069336,76.86749267578125,10341,10341_07_45,2024-02-29 17:47:35+05:30
DL1PC9923,28.60904884338379,77.0977554321289,5302,5302_18_13,2024-02-29 17:47:35+05:30
DL1PC7875,28.72795295715332,77.16118621826172,5058,5058_17_00,2024-02-29 17:47:35+05:30
DL1PC8806,28.637102127075195,77.09735870361328,5335,5335_16_25,2024-02-29 17:47:35+05:30
DL1PC8674,28.617097854614258,77.22881317138672,5860,5860_12_20,2024-02-29 17:47:35+05:30
DL1PC8611,28.69782066345215,77.11129760742188,5182,5182_14_50,2024-02-29 17:47:35+05:30
DL1PC8816,28.64142608642578,77.21859741210938,5080,5080_15_45,2024-02-29 17:47:35+05:30
DL1PC9817,28.591842651367188,77.23320770263672,5546,5546_15_53,2024-02-29 17:47:35+05:30
DL1PC9661,28.736467361450195,77.1712875366211,5900,5900_15_00,2024-02-29 17:47:35+05:30
DL1PC3328,28.61811065673828,77.2123794555664,5546,5546_17_05,2024-02-29 17:47:35+05:30
DL1PC8996,28.686582565307617,77.2056655883789,10319,10319_16_23,2024-02-29 17:47:35+05:30
DL1PC7255,28.5900936126709,77.08666229248047,5291,5291_16_05,2024-02-29 17:47:35+05:30
DL1PC3216,28.559276580810547,77.21964263916016,5965,5965_17_10,2024-02-29 17:47:35+05:30
DL51GD3716,28.72867774963379,77.04520416259766,5854,5854_16_16,2024-02-29 17:47:35+05:30
DL1PC7213,28.566648483276367,77.06690216064453,5979,5979_15_33,2024-02-29 17:47:35+05:30
DL1PC8952,28.6727352142334,77.27999877929688,5254,5254_16_56,2024-02-29 17:47:35+05:30
DL1PC9773,28.682146072387695,77.0588150024414,5730,5730_13_49,2024-02-29 17:47:35+05:30
DL1PC8573,28.59495735168457,77.21592712402344,5718,5718_16_45,2024-02-29 17:47:35+05:30
DL1PC8791,28.585596084594727,77.25231170654297,5647,5647_17_37,2024-02-29 17:47:35+05:30
DL1PC9387,28.565242767333984,77.23798370361328,5154,5154_15_37,2024-02-29 17:47:35+05:30
DL1PC7003,28.582717895507812,77.26438903808594,5655,5655_16_10,2024-02-29 17:47:35+05:30
DL1PC7002,28.529052734375,77.21359252929688,5219,5219_17_04,2024-02-29 17:47:35+05:30
DL1PC7173,28.598979949951172,77.06501007080078,5745,5745_17_16,2024-02-29 17:47:35+05:30
DL1PC8371,28.682697296142578,77.29230499267578,5123,5123_15_44,2024-02-29 17:47:35+05:30
DL1PC7388,28.590482711791992,77.08646392822266,5889,5889_13_40,2024-02-29 17:47:35+05:30
DL1PC8404,28.698118209838867,77.30595397949219,5008,5008_16_42,2024-02-29 17:47:35+05:30
DL1PC7493,28.646310806274414,77.20683288574219,5147,5147_17_10,2024-02-29 17:47:35+05:30
DL1PC7628,28.744165420532227,77.1275634765625,5509,5509_17_9,2024-02-29 17:47:35+05:30
DL1PC9644,28.692201614379883,77.21463012695312,5096,5096_16_05,2024-02-29 17:47:35+05:30
DL1PC3393,28.685537338256836,77.3314208984375,5565,5565_16_15,2024-02-29 17:47:35+05:30
DL1PC3183,28.56629753112793,77.1280517578125,5622,5622_16_0,2024-02-29 17:47:35+05:30
DL1PC8576,28.636375427246094,77.22229766845703,5718,5718_16_00,2024-02-29 17:47:35+05:30
DL1PC8606,28.59197425842285,77.21282196044922,5746,5746_16_10,2024-02-29 17:47:35+05:30
DL1PC8442,28.697782516479492,77.30538940429688,5587,5587_17_17,2024-02-29 17:47:35+05:30
DL1PC8412,28.585723876953125,77.25845336914062,5444,5444_16_48,2024-02-29 17:47:35+05:30
DL1PC9481,28.649639129638672,77.19815826416016,5129,5129_16_55,2024-02-29 17:47:35+05:30
DL1PC9361,28.5914306640625,77.2450942993164,5818,5818_13_15,2024-02-29 17:47:35+05:30
DL1PC9837,28.502208709716797,77.30016326904297,5010,5010_16_05,2024-02-29 17:47:35+05:30
DL1PC8580,28.652238845825195,77.23735046386719,5197,5197_16_10,2024-02-29 17:47:35+05:30
DL51GD4281,28.746980667114258,77.09483337402344,5809,5809_17_24,2024-02-29 17:47:35+05:30
DL1PC7253,28.611103057861328,77.22787475585938,5630,5630_16_06,2024-02-29 17:47:35+05:30
DL1PC8342,28.54866600036621,77.25703430175781,5194,5194_16_00,2024-02-29 17:47:35+05:30
DL1PC7613,28.512990951538086,77.23831939697266,5269,5269_17_25,2024-02-29 17:47:35+05:30
DL1PC7985,28.673412322998047,77.2520523071289,5839,5839_14_40,2024-02-29 17:47:35+05:30
DL1PC9869,28.694406509399414,77.14984893798828,5819,5819_15_44,2024-02-29 17:47:35+05:30
DL1PC3326,28.668725967407227,77.22709655761719,5097,5097_17_31,2024-02-29 17:47:35+05:30
DL1PC9514,28.70673942565918,77.22370910644531,5107,5107_14_14,2024-02-29 17:47:35+05:30
DL51GD3971,28.6992130279541,77.13905334472656,5819,5819_15_52,2024-02-29 17:47:35+05:30
DL1PC7959,28.64848518371582,77.15081787109375,5064,5064_16_40,2024-02-29 17:47:35+05:30
DL1PC8513,28.641307830810547,77.17385864257812,5678,5678_14_05,2024-02-29 17:47:35+05:30
DL1PC7219,28.578487396240234,77.24613189697266,5630,5630_16_42,2024-02-29 17:47:35+05:30
DL1PC7215,28.63627052307129,77.0952377319336,5348,5348_17_31,2024-02-29 17:47:35+05:30
DL1PC9996,28.57351303100586,77.25838470458984,5154,5154_15_15,2024-02-29 17:47:35+05:30
DL1PC7768,28.491546630859375,77.30376434326172,5269,5269_17_45,2024-02-29 17:47:35+05:30
DL1PC8610,28.532339096069336,77.286865234375,5658,5658_17_15,2024-02-29 17:47:35+05:30
DL1PC7332,28.612911224365234,77.08624267578125,5740,5740_16_00,2024-02-29 17:47:35+05:30
DL1PC7345,28.637344360351562,77.25282287597656,10340,10340_17_15,2024-02-29 17:47:35+05:30
DL1PC7719,28.608154296875,77.11978912353516,5275,5275_15_25,2024-02-29 17:47:35+05:30
DL1PC7061,28.513620376586914,77.22865295410156,5634,5634_15_31,2024-02-29 17:47:35+05:30
DL1PC8149,28.67197608947754,77.16828155517578,5107,5107_16_35,2024-02-29 17:47:35+05:30
DL1PC7147,28.626853942871094,77.21521759033203,5710,5710_12_56,2024-02-29 17:47:35+05:30
DL1PC7897,28.824249267578125,77.13206481933594,5522,5522_15_50,2024-02-29 17:47:35+05:30
DL1PC8975,28.698869705200195,77.30770111083984,10670,10670_16_56,2024-02-29 17:47:35+05:30
DL1PC9991,28.585115432739258,77.17240142822266,5275,5275_15_18,2024-02-29 17:47:35+05:30
DL1PC7152,28.604585647583008,77.08253479003906,5889,5889_16_20,2024-02-29 17:47:35+05:30
DL1PC9252,28.56928253173828,77.19084930419922,5228,5228_17_05,2024-02-29 17:47:35+05:30
DL1PC8761,28.686098098754883,77.17098236083984,10190,10190_16_31,2024-02-29 17:47:35+05:30
DL1PC8077,28.634925842285156,77.21755981445312,5639,5639_16_00,2024-02-29 17:47:35+05:30
DL1PC9239,28.698339462280273,77.20570373535156,5044,5044_16_00,2024-02-29 17:47:35+05:30
DL1PC8328,28.703075408935547,77.27095794677734,5895,5895_14_45,2024-02-29 17:47:35+05:30
DL1PC9609,28.522123336791992,77.29379272460938,5477,5477_16_20,2024-02-29 17:47:35+05:30
DL51GD2890,28.60430145263672,76.98735046386719,1926,1926_23_48,2024-02-29 17:47:35+05:30
DL1PC7081,28.537992477416992,77.2609634399414,5655,5655_15_45,2024-02-29 17:47:35+05:30
DL1PC7049,28.654035568237305,77.2364501953125,5633,5633_15_30,2024-02-29 17:47:35+05:30
DL1PC7354,28.671979904174805,77.15318298339844,10382,10382_16_10,2024-02-29 17:47:35+05:30
DL1PC9170,28.548513412475586,77.25553131103516,5759,5759_17_33,2024-02-29 17:47:35+05:30
DL1PC9737,28.692920684814453,77.0795669555664,5836,5836_15_57,2024-02-29 17:47:35+05:30
DL1PC3210,28.61690330505371,77.2156982421875,5295,5295_17_30,2024-02-29 17:47:35+05:30
DL1PC8605,28.54319953918457,77.20223999023438,5746,5746_16_25,2024-02-29 17:47:35+05:30
DL1PC8467,28.646955490112305,77.20430755615234,5385,5385_17_38,2024-02-29 17:47:35+05:30
DL1PC8540,28.672168731689453,77.16870880126953,5107,5107_17_03,2024-02-29 17:47:35+05:30
DL1PC3356,28.703420639038086,77.07665252685547,5876,5876_16_42,2024-02-29 17:47:35+05:30
DL1PC8156,28.655685424804688,77.15145874023438,10374,10374_15_03,2024-02-29 17:47:35+05:30
DL1PC3080,28.624900817871094,77.24055480957031,5633,5633_15_05,2024-02-29 17:47:35+05:30
DL1PC9657,28.721004486083984,77.16649627685547,5050,5050_16_49,2024-02-29 17:47:35+05:30
DL1PC9240,28.73611831665039,77.15513610839844,5513,5513_15_15,2024-02-29 17:47:35+05:30
DL1PC9591,28.49673843383789,77.08702850341797,5925,5925_17_31,2024-02-29 17:47:35+05:30
DL1PC8275,28.726980209350586,77.09138488769531,5988,5988_17_05,2024-02-29 17:47:35+05:30
DL1PC7033,28.549854278564453,77.22843170166016,5677,5677_16_15,2024-02-29 17:47:35+05:30
DL1PC8343,28.569467544555664,77.19258117675781,5156,5156_15_25,2024-02-29 17:47:35+05:30
DL1PC8440,28.660255432128906,77.18811798095703,5974,5974_16_11,2024-02-29 17:47:35+05:30
DL1PC7715,28.6108341217041,77.10372924804688,5765,5765_16_25,2024-02-29 17:47:35+05:30
DL1PC8316,28.620595932006836,77.30757141113281,5596,5596_15_58,2024-02-29 17:47:35+05:30
DL1PC3252,28.62906265258789,77.2774887084961,5127,5127_17_09,2024-02-29 17:47:35+05:30
DL1PC8248,28.568445205688477,77.1894760131836,5205,5205_16_55,2024-02-29 17:47:35+05:30
DL1PC8063,28.51420021057129,77.23310852050781,5181,5181_15_54,2024-02-29 17:47:35+05:30
DL1PC8860,28.623111724853516,77.24052429199219,5647,5647_15_38,2024-02-29 17:47:35+05:30
DL1PC9710,28.548845291137695,77.25796508789062,5126,5126_17_35,2024-02-29 17:47:35+05:30
DL1PC3304,28.53312873840332,77.1957015991211,5965,5965_15_56,2024-02-29 17:47:35+05:30
DL1PC9121,28.643583297729492,77.2249526977539,5199,5199_17_45,2024-02-29 17:47:35+05:30
DL1PC7053,28.51492691040039,77.22865295410156,5641,5641_11_38,2024-02-29 17:47:35+05:30
DL1PC8087,28.57386016845703,77.20939636230469,5639,5639_16_30,2024-02-29 17:47:35+05:30
DL1PC8416,28.617097854614258,77.31748962402344,5595,5595_16_35,2024-02-29 17:47:35+05:30
DL1PC9208,28.55178451538086,77.26431274414062,5636,5636_17_15,2024-02-29 17:47:35+05:30
DL1PC8907,28.61769676208496,77.24937438964844,10670,10670_17_31,2024-02-29 17:47:35+05:30
DL1PC8701,28.651958465576172,77.19422149658203,5860,5860_15_46,2024-02-29 17:47:35+05:30
DL1PC3246,28.6392765045166,77.31511688232422,5372,5372_17_40,2024-02-29 17:47:35+05:30
DL1PC8893,28.63206672668457,77.21521759033203,10370,10370_16_15,2024-02-29 17:47:35+05:30
DL1PC8183,28.660724639892578,77.2880630493164,5272,5272_17_01,2024-02-29 17:47:35+05:30
DL1PC7619,28.522615432739258,77.08269500732422,5749,5749_15_38,2024-02-29 17:47:35+05:30
DL1PC8913,28.73061752319336,77.18898010253906,6001,6001_13_54,2024-02-29 17:47:35+05:30
DL1PC7649,28.61544418334961,77.09290313720703,5275,5275_16_05,2024-02-29 17:47:35+05:30
DL1PC8163,28.747661590576172,77.09601593017578,5342,5342_15_04,2024-02-29 17:47:34+05:30
DL1PC8567,28.511943817138672,77.25017547607422,5476,5476_16_03,2024-02-29 17:47:34+05:30
DL1PC7980,28.555404663085938,77.17646026611328,5719,5719_17_12,2024-02-29 17:47:34+05:30
DL1PC3082,28.620670318603516,77.28524017333984,5609,5609_17_30,2024-02-29 17:47:34+05:30
DL1PC8226,28.747358322143555,77.09589385986328,5811,5811_17_9,2024-02-29 17:47:34+05:30
DL1PC9450,28.579687118530273,77.21357727050781,5208,5208_17_13,2024-02-29 17:47:34+05:30
DL1PC8068,28.63172721862793,77.2789077758789,5189,5189_15_35,2024-02-29 17:47:34+05:30
DL1PC9674,28.663375854492188,77.32028198242188,5839,5839_13_40,2024-02-29 17:47:34+05:30
DL1PC8405,28.698400497436523,77.30957794189453,5473,5473_15_40,2024-02-29 17:47:34+05:30
DL1PC9870,28.6378231048584,77.08126068115234,5989,5989_17_12,2024-02-29 17:47:34+05:30
DL1PC8179,28.61022186279297,76.98551177978516,5326,5326_16_51,2024-02-29 17:47:34+05:30
DL1PC7713,28.646774291992188,77.3177490234375,5285,5285_16_20,2024-02-29 17:47:34+05:30
DL1PC9107,28.623275756835938,77.15995788574219,5740,5740_15_32,2024-02-29 17:47:34+05:30
DL1PC7507,28.55864906311035,77.33089447021484,5001,5001_17_00,2024-02-29 17:47:34+05:30
DL51GD3995,28.705772399902344,77.11161041259766,5854,5854_16_10,2024-02-29 17:47:34+05:30
DL1PC9243,28.64634895324707,77.31758117675781,5220,5220_17_40,2024-02-29 17:47:34+05:30
DL1PC7740,28.50252914428711,77.28267669677734,5736,5736_14_45,2024-02-29 17:47:34+05:30
DL1PC8518,28.578622817993164,77.24617004394531,5184,5184_15_14,2024-02-29 17:47:34+05:30
DL1PC9734,28.547405242919922,77.31403350830078,5001,5001_17_3,2024-02-29 17:47:34+05:30
DL1PC9611,28.598112106323242,77.16378784179688,5877,5877_16_28,2024-02-29 17:47:34+05:30
DL1PC9981,28.62571144104004,77.2342758178711,5751,5751_15_10,2024-02-29 17:47:34+05:30
DL1PC9422,28.552995681762695,77.18054962158203,5215,5215_16_55,2024-02-29 17:47:34+05:30
DL1PC7661,28.695531845092773,77.15519714355469,5879,5879_14_20,2024-02-29 17:47:34+05:30
DL1PC7942,28.570518493652344,77.20957946777344,5222,5222_16_30,2024-02-29 17:47:34+05:30
DL1PC7900,28.609798431396484,76.9854736328125,5326,5326_17_00,2024-02-29 17:47:34+05:30
DL1PC9215,28.585674285888672,77.2522964477539,5169,5169_17_45,2024-02-29 17:47:34+05:30
DL1PC7126,28.64006805419922,77.23743438720703,10317,10317_16_45,2024-02-29 17:47:34+05:30
DL1PC7696,28.726621627807617,77.00374603271484,5830,5830_16_00,2024-02-29 17:47:34+05:30
DL1PC9469,28.697622299194336,77.31603240966797,5107,5107_15_40,2024-02-29 17:47:34+05:30
DL1PC8197,28.601285934448242,77.37065124511719,5155,5155_14_30,2024-02-29 17:47:34+05:30
DL1PC7501,28.64061737060547,77.23908996582031,5129,5129_16_10,2024-02-29 17:47:34+05:30
DL1PC9396,28.458600997924805,77.18446350097656,5206,5206_15_12,2024-02-29 17:47:34+05:30
DL1PC7235,28.61911964416504,77.03076171875,5791,5791_15_50,2024-02-29 17:47:34+05:30
DL1PC8381,28.64457893371582,77.29857635498047,5254,5254_16_48,2024-02-29 17:47:34+05:30
DL1PC9196,28.669872283935547,77.16210174560547,5393,5393_16_57,2024-02-29 17:47:34+05:30
DL1PC8059,28.672372817993164,77.17166137695312,5574,5574_14_30,2024-02-29 17:47:34+05:30
DL1PC8476,28.608224868774414,77.10306549072266,5343,5343_15_50,2024-02-29 17:47:34+05:30
DL1PC9302,28.585317611694336,77.2527084350586,5165,5165_17_38,2024-02-29 17:47:34+05:30
DL1PC8534,28.56911849975586,77.21197509765625,5658,5658_16_14,2024-02-29 17:47:34+05:30
DL1PC9163,28.52452850341797,77.15546417236328,5270,5270_16_00,2024-02-29 17:47:34+05:30
DL1PC9213,28.535810470581055,77.23199462890625,5981,5981_17_18,2024-02-29 17:47:34+05:30
DL1PC8900,28.65384864807129,77.23652648925781,5120,5120_16_18,2024-02-29 17:47:34+05:30
DL1PC7204,28.61178970336914,76.97874450683594,5321,5321_17_00,2024-02-29 17:47:34+05:30
DL1PC9385,28.569847106933594,77.18880462646484,5715,5715_16_15,2024-02-29 17:47:34+05:30
DL1PC9616,28.63967514038086,77.12911224365234,5658,5658_15_38,2024-02-29 17:47:34+05:30
DL1PC9745,28.73303985595703,77.11721801757812,5493,5493_15_16,2024-02-29 17:47:34+05:30
DL1PC7456,28.691162109375,77.31726837158203,5008,5008_17_10,2024-02-29 17:47:34+05:30
DL1PC9389,28.60912322998047,77.32011413574219,5248,5248_17_08,2024-02-29 17:47:34+05:30
DL1PC9426,28.513647079467773,77.23588562011719,5230,5230_15_12,2024-02-29 17:47:34+05:30
DL1PC9383,28.568649291992188,77.22100830078125,5621,5621_16_27,2024-02-29 17:47:34+05:30
DL1PC7406,28.632736206054688,77.21546173095703,10219,10219_16_31,2024-02-29 17:47:34+05:30
DL1PC7127,28.626663208007812,77.12094116210938,10204,10204_16_26,2024-02-29 17:47:34+05:30
DL1PC7413,28.590465545654297,77.08658599853516,5734,5734_17_37,2024-02-29 17:47:34+05:30
DL1PC9125,28.55498504638672,77.16461181640625,1972,1972_17_31,2024-02-29 17:47:34+05:30
DL51GD2297,28.669111251831055,77.32252502441406,5534,5534_16_00,2024-02-29 17:47:34+05:30
DL1PC7569,28.582889556884766,77.06246948242188,5738,5738_17_20,2024-02-29 17:47:34+05:30
DL1PC8479,28.706832885742188,77.17317199707031,5995,5995_16_58,2024-02-29 17:47:34+05:30
DL1PC7306,28.64505386352539,77.31474304199219,5229,5229_17_55,2024-02-29 17:47:34+05:30
DL1PC8409,28.560989379882812,77.34528350830078,5007,5007_14_44,2024-02-29 17:47:34+05:30
DL1PC9805,28.617429733276367,77.20452117919922,10236,10236_17_51,2024-02-29 17:47:34+05:30
DL1PC7705,28.646310806274414,77.20564270019531,5818,5818_13_33,2024-02-29 17:47:34+05:30
DL1PC8908,28.635709762573242,77.21975708007812,10370,10370_15_51,2024-02-29 17:47:34+05:30
DL1PC9560,28.664520263671875,77.15743255615234,5325,5325_14_59,2024-02-29 17:47:34+05:30
DL1PC9410,28.64898109436035,77.3186264038086,5687,5687_16_20,2024-02-29 17:47:34+05:30
DL1PC7034,28.598249435424805,77.22462463378906,5211,5211_14_45,2024-02-29 17:47:34+05:30
DL1PC7634,28.571598052978516,77.25904083251953,5656,5656_16_45,2024-02-29 17:47:34+05:30
DL1PC9881,28.67547035217285,77.09440612792969,10236,10236_17_11,2024-02-29 17:47:34+05:30
DL1PC8374,28.627119064331055,77.21558380126953,5558,5558_14_10,2024-02-29 17:47:34+05:30
DL1PC8779,28.660335540771484,77.22584533691406,5002,5002_17_05,2024-02-29 17:47:34+05:30
DL1PC7832,28.642019271850586,77.175537109375,5305,5305_16_32,2024-02-29 17:47:34+05:30
DL1PC3204,28.646400451660156,77.3150634765625,5603,5603_12_05,2024-02-29 17:47:34+05:30
DL1PC9892,28.612680435180664,76.99246978759766,5798,5798_15_42,2024-02-29 17:47:34+05:30
DL1PC3373,28.51801109313965,77.21517181396484,5010,5010_16_00,2024-02-29 17:47:34+05:30
DL1PC7804,28.673622131347656,77.16935729980469,5298,5298_16_05,2024-02-29 17:47:34+05:30
DL1PC9806,28.69951820373535,77.30206298828125,5007,5007_14_42,2024-02-29 17:47:34+05:30
DL1PC9113,28.609237670898438,77.08069610595703,5425,5425_16_15,2024-02-29 17:47:34+05:30
DL1PC8283,28.731243133544922,77.15730285644531,5493,5493_14_50,2024-02-29 17:47:34+05:30
DL1PC8336,28.588159561157227,77.333251953125,5194,5194_15_10,2024-02-29 17:47:34+05:30
DL1PC9397,28.569507598876953,77.20560455322266,5621,5621_16_48,2024-02-29 17:47:34+05:30
DL1PC3197,28.68841552734375,77.1748275756836,10373,10373_16_10,2024-02-29 17:47:34+05:30
DL1PC9106,28.53565216064453,77.11223602294922,5975,5975_15_31,2024-02-29 17:47:34+05:30
DL1PC8675,28.640090942382812,77.01034545898438,10341,10341_17_15,2024-02-29 17:47:34+05:30
DL51GD3186,28.693872451782227,77.21843719482422,5896,5896_14_50,2024-02-29 17:47:34+05:30
DL1PC9650,28.802165985107422,77.03067016601562,1251,1251_17_10,2024-02-29 17:47:34+05:30
DL1PC9249,28.62557029724121,77.06575012207031,5752,5752_14_55,2024-02-29 17:47:34+05:30
DL1PC8483,28.464332580566406,77.03610229492188,5924,5924_16_14,2024-02-29 17:47:34+05:30
DL1PC3065,28.662614822387695,77.18209838867188,5372,5372_17_10,2024-02-29 17:47:34+05:30
DL1PC7194,28.669517517089844,77.2301254272461,10197,10197_14_26,2024-02-29 17:47:34+05:30
DL1PC8220,28.667591094970703,77.13597106933594,5658,5658_17_36,2024-02-29 17:47:34+05:30
DL1PC3229,28.581846237182617,77.17430114746094,5702,5702_16_56,2024-02-29 17:47:34+05:30
DL1PC3180,28.504169464111328,77.27962493896484,5476,5476_16_35,2024-02-29 17:47:34+05:30
DL1PC9406,28.599889755249023,77.34960174560547,5154,5154_15_00,2024-02-29 17:47:34+05:30
DL1PC8704,28.65996742248535,77.18864440917969,5860,5860_16_0,2024-02-29 17:47:34+05:30
DL1PC3380,28.5621395111084,77.13407897949219,5267,5267_16_40,2024-02-29 17:47:34+05:30
DL1PC8399,28.702816009521484,77.2702407836914,10665,10665_17_17,2024-02-29 17:47:34+05:30
DL1PC9245,28.638517379760742,77.3180160522461,5220,5220_12_43,2024-02-29 17:47:34+05:30
DL1PC7182,28.632640838623047,77.21540832519531,5354,5354_16_53,2024-02-29 17:47:34+05:30
